,id,naturalness,next,final
178,76_2,natural,"[0.3476325273513794, 0.8821609020233154, 0.8148471117019653, 0.8925871849060059, 0.8145818710327148, 0.9188714027404785, 0.8840169906616211, 0.880340576171875, 0.9169968366622925, 0.8359335064888, 0.8829888105392456, 0.9111985564231873, 0.8821146488189697, 0.9411376118659973, 0.9736641049385071, 0.9795867204666138, 0.987754225730896, 0.9930095672607422, 0.9946794509887695, 0.9951338768005371, 0.9955394864082336, 0.995063304901123, 0.9962136745452881, 0.9946244955062866, 0.9898290634155273, 0.9946128726005554, 0.9912987947463989, 0.9975889921188354, 0.9977540969848633, 0.9987977743148804, 0.9985036849975586, 0.995858907699585, 0.9980204105377197, 0.9982375502586365, 0.9991371631622314, 0.9992997646331787, 0.9994018077850342, 0.9993739128112793, 0.9993659257888794, 0.9994242787361145, 0.9995070695877075, 0.999549150466919, 0.9994669556617737, 0.999488353729248, 0.9979523420333862, 0.9977874755859375, 0.999535083770752, 0.9995744824409485, 0.9995570778846741, 0.9991815090179443]","[0.10865199565887451, 0.20522886514663696, 0.2989811897277832, 0.3383570909500122, 0.40596073865890503, 0.5107312798500061, 0.48199987411499023, 0.5163742303848267, 0.578993558883667, 0.5936017036437988, 0.6442266702651978, 0.6835044026374817, 0.7323179841041565, 0.7256457805633545, 0.8006824851036072, 0.813392162322998, 0.842115044593811, 0.8636244535446167, 0.8782858848571777, 0.8926753997802734, 0.9013966917991638, 0.9062454104423523, 0.9046770334243774, 0.9088699817657471, 0.9110618829727173, 0.9053908586502075, 0.9071326851844788, 0.9235272407531738, 0.9279776811599731, 0.9324735999107361, 0.9376682043075562, 0.9440235495567322, 0.9527643322944641, 0.9564690589904785, 0.9578233361244202, 0.9606593251228333, 0.9624060392379761, 0.9654280543327332, 0.9687088131904602, 0.9734560251235962, 0.9772912859916687, 0.9811467528343201, 0.9845479130744934, 0.9876789450645447, 0.9903973340988159, 0.9914429187774658, 0.9949590563774109, 0.996857762336731, 0.9982370138168335, 0.9991815090179443]"
95,41_1,natural,"[0.15935254096984863, 0.9669821262359619, 0.9588794708251953, 0.9140362739562988, 0.9253222942352295, 0.9027922749519348, 0.9395840764045715, 0.9664945602416992, 0.9506198167800903, 0.957221269607544, 0.9701610803604126, 0.9715256690979004, 0.9747025966644287, 0.9912246465682983, 0.9924962520599365, 0.9887555241584778, 0.9845262169837952, 0.9819592237472534, 0.9866198897361755, 0.9877952337265015, 0.9872950911521912, 0.9884753227233887, 0.993131160736084, 0.9911874532699585, 0.9942963123321533, 0.9955375790596008, 0.9955666661262512, 0.9959157109260559, 0.9950292110443115, 0.9960850477218628, 0.996424674987793, 0.9976130127906799, 0.9975848197937012, 0.9978271722793579, 0.9984807968139648, 0.9986262917518616, 0.9987443685531616, 0.9986145496368408, 0.9990613460540771, 0.9993117451667786, 0.9992086887359619, 0.9991787672042847, 0.9993360042572021, 0.9994664788246155, 0.999423086643219, 0.9994944334030151, 0.999282956123352, 0.9990724325180054, 0.9992993474006653, 0.9992738366127014]","[0.26952773332595825, 0.36501169204711914, 0.3924197554588318, 0.3918348550796509, 0.37611234188079834, 0.37467509508132935, 0.4009491205215454, 0.43581026792526245, 0.440313458442688, 0.4672853350639343, 0.5102672576904297, 0.521475076675415, 0.5600525140762329, 0.5784661769866943, 0.5903764963150024, 0.5975401401519775, 0.5974177122116089, 0.6130038499832153, 0.6444510221481323, 0.6778623461723328, 0.708987832069397, 0.7423303127288818, 0.7695744633674622, 0.7899088859558105, 0.8094440698623657, 0.8261504173278809, 0.8439633846282959, 0.8533510565757751, 0.8653721809387207, 0.8844901323318481, 0.900318443775177, 0.9133881330490112, 0.9222689270973206, 0.9287562966346741, 0.9371182322502136, 0.9455226063728333, 0.9532895088195801, 0.9598153829574585, 0.9654540419578552, 0.9691317081451416, 0.9716109037399292, 0.9748861193656921, 0.9786331653594971, 0.9819263815879822, 0.9855376482009888, 0.9886679649353027, 0.9911962747573853, 0.9946445822715759, 0.9976979494094849, 0.9992738366127014]"
93,40_0,natural,"[0.3168450593948364, 0.9650300145149231, 0.9676623940467834, 0.968527615070343, 0.9263585805892944, 0.9280731678009033, 0.8481857776641846, 0.8153022527694702, 0.7947744131088257, 0.823707640171051, 0.9360508322715759, 0.9263367056846619, 0.9644999504089355, 0.9551796913146973, 0.9562594890594482, 0.9551958441734314, 0.9880691766738892, 0.9837223887443542, 0.9901337623596191, 0.9872380495071411, 0.9928023815155029, 0.9958323836326599, 0.9952965974807739, 0.9925773739814758, 0.9960994720458984, 0.9946035742759705, 0.9966320991516113, 0.9975062608718872, 0.9973775148391724, 0.9977390170097351, 0.9975038766860962, 0.9978426694869995, 0.9968550205230713, 0.9974481463432312, 0.9983022212982178, 0.9988456964492798, 0.9989505410194397, 0.998958945274353, 0.9986063838005066, 0.9990401268005371, 0.9990454912185669, 0.9994039535522461, 0.9995273351669312, 0.9995880126953125, 0.9995917081832886, 0.9996966123580933, 0.9996837973594666, 0.9997372031211853, 0.9996899366378784, 0.9996259808540344]","[0.07277911901473999, 0.14045661687850952, 0.16028642654418945, 0.1757723093032837, 0.2101343870162964, 0.2721428871154785, 0.33320456743240356, 0.4688029885292053, 0.48428499698638916, 0.5427312850952148, 0.609815239906311, 0.684410572052002, 0.7334661483764648, 0.7578364014625549, 0.7761006951332092, 0.7792525887489319, 0.8320052623748779, 0.843564510345459, 0.8632632493972778, 0.8662410378456116, 0.8864483833312988, 0.8971402645111084, 0.9085299372673035, 0.9161112308502197, 0.9198580384254456, 0.9261065721511841, 0.9355705976486206, 0.9381532669067383, 0.9430736303329468, 0.9503251314163208, 0.9569481611251831, 0.9630138874053955, 0.9651333689689636, 0.9651303291320801, 0.9687188863754272, 0.9726571440696716, 0.9755719900131226, 0.9790725708007812, 0.9819030165672302, 0.984926700592041, 0.9885379076004028, 0.991424560546875, 0.9932141900062561, 0.9945997595787048, 0.9959768056869507, 0.9969808459281921, 0.9978784918785095, 0.9986186623573303, 0.9991391897201538, 0.9996259808540344]"
38,18_1,natural,"[0.19692420959472656, 0.9281339645385742, 0.8747743368148804, 0.9180065393447876, 0.8952152729034424, 0.953689455986023, 0.9414048194885254, 0.9246063232421875, 0.9100245237350464, 0.9035213589668274, 0.9015111327171326, 0.9658862948417664, 0.9449335932731628, 0.9507718682289124, 0.9728849530220032, 0.9800275564193726, 0.983683705329895, 0.9864886999130249, 0.9888655543327332, 0.9850654602050781, 0.9893330335617065, 0.9868193864822388, 0.9929496049880981, 0.995368242263794, 0.9947215914726257, 0.9969342947006226, 0.9977746605873108, 0.9982396960258484, 0.998320460319519, 0.9982149600982666, 0.9989960789680481, 0.9989628791809082, 0.999181866645813, 0.9988679885864258, 0.9991303086280823, 0.9995298385620117, 0.9996605515480042, 0.9996187090873718, 0.9996985197067261, 0.9994982481002808, 0.9995564818382263, 0.9997100234031677, 0.9997291564941406, 0.9996944665908813, 0.9997216463088989, 0.9997113943099976, 0.9997892379760742, 0.9996713399887085, 0.9996882677078247, 0.9996843338012695]","[0.0830954909324646, 0.2734840512275696, 0.37336331605911255, 0.49424296617507935, 0.5347721576690674, 0.6292871832847595, 0.6587600111961365, 0.6677884459495544, 0.7281081080436707, 0.757544994354248, 0.7598559856414795, 0.7468554973602295, 0.7755261063575745, 0.8086560964584351, 0.8248631358146667, 0.8324471712112427, 0.8443199396133423, 0.8727016448974609, 0.8873528242111206, 0.9036320447921753, 0.9101626873016357, 0.9195654392242432, 0.9264218807220459, 0.9241867661476135, 0.9356255531311035, 0.9485810995101929, 0.9566876888275146, 0.9631679058074951, 0.9674975872039795, 0.9730362892150879, 0.9748779535293579, 0.9763868451118469, 0.978923499584198, 0.9810435771942139, 0.9825876951217651, 0.9845625162124634, 0.9851226806640625, 0.9859741926193237, 0.9866883158683777, 0.988339900970459, 0.990388810634613, 0.9915651082992554, 0.993213415145874, 0.9941819310188293, 0.9953997731208801, 0.9965456128120422, 0.9975852966308594, 0.9983382225036621, 0.9991327524185181, 0.9996843338012695]"
36,16_8,natural,"[0.2677018642425537, 0.9833324551582336, 0.9696958065032959, 0.9138990640640259, 0.7966997027397156, 0.8635039925575256, 0.7973394393920898, 0.8542323112487793, 0.9234130382537842, 0.936792254447937, 0.9348504543304443, 0.9809834361076355, 0.9862561821937561, 0.9763489365577698, 0.9775919914245605, 0.9820586442947388, 0.9837238788604736, 0.988854706287384, 0.9864810109138489, 0.9847925305366516, 0.9786168336868286, 0.9772281646728516, 0.9876804947853088, 0.9861447215080261, 0.9902245998382568, 0.9924336075782776, 0.991432785987854, 0.9941070079803467, 0.9912095069885254, 0.9963386058807373, 0.9972251653671265, 0.9975461959838867, 0.9978314638137817, 0.9976243376731873, 0.9974532127380371, 0.9975078105926514, 0.9976251721382141, 0.9978026151657104, 0.9975482821464539, 0.9983634352684021, 0.9984226226806641, 0.9987612962722778, 0.9989726543426514, 0.9991058111190796, 0.9992658495903015, 0.9991340041160583, 0.9992623329162598, 0.9991950988769531, 0.999130129814148, 0.9993257522583008]","[0.051502525806427, 0.13158470392227173, 0.13331234455108643, 0.13229340314865112, 0.12168049812316895, 0.13735461235046387, 0.17059707641601562, 0.2488918900489807, 0.403090238571167, 0.43380552530288696, 0.4526296854019165, 0.49684542417526245, 0.5037137269973755, 0.5223771333694458, 0.5549496412277222, 0.5916696190834045, 0.6121140718460083, 0.6309294700622559, 0.6455509066581726, 0.6644554138183594, 0.6857848167419434, 0.6758531928062439, 0.7017924785614014, 0.7028974294662476, 0.7215368747711182, 0.7355420589447021, 0.7495454549789429, 0.7603727579116821, 0.774351179599762, 0.7949130535125732, 0.8075647354125977, 0.8170360326766968, 0.828313946723938, 0.8417981266975403, 0.8600621223449707, 0.8797593712806702, 0.8976911306381226, 0.9128248691558838, 0.927314281463623, 0.9406197667121887, 0.9517813324928284, 0.96187424659729, 0.970433235168457, 0.9772982597351074, 0.9828013181686401, 0.9870739579200745, 0.9910153746604919, 0.9945756793022156, 0.9974092245101929, 0.9993257522583008]"
35,16_5,natural,"[0.2753032445907593, 0.9727798700332642, 0.9782828092575073, 0.9818903207778931, 0.9815170764923096, 0.9623456597328186, 0.9493544697761536, 0.9185968041419983, 0.864838719367981, 0.7403100728988647, 0.8281257152557373, 0.9538276791572571, 0.9493340253829956, 0.938355565071106, 0.9832110404968262, 0.9773319959640503, 0.9704713821411133, 0.9514678120613098, 0.9459009170532227, 0.9748204946517944, 0.9824396371841431, 0.9853920936584473, 0.9837161302566528, 0.9884152412414551, 0.9925729036331177, 0.9937994480133057, 0.9939757585525513, 0.9941001534461975, 0.9941829442977905, 0.9938031435012817, 0.9949558973312378, 0.9959667921066284, 0.9956002831459045, 0.9953981041908264, 0.9970700144767761, 0.9972624182701111, 0.9980770349502563, 0.998141884803772, 0.9975963234901428, 0.9980398416519165, 0.9986704587936401, 0.9982692003250122, 0.9988821744918823, 0.998870849609375, 0.9990530610084534, 0.9988812804222107, 0.9985790848731995, 0.9989498853683472, 0.9987568855285645, 0.9988316297531128]","[0.11277616024017334, 0.06733763217926025, 0.0803033709526062, 0.09042370319366455, 0.10606741905212402, 0.12180906534194946, 0.14249038696289062, 0.17456120252609253, 0.21923518180847168, 0.3049893379211426, 0.4214162826538086, 0.5089392066001892, 0.5478161573410034, 0.5710042119026184, 0.5666125416755676, 0.5848163962364197, 0.6181079149246216, 0.6464415788650513, 0.6647486090660095, 0.6859503984451294, 0.6973917484283447, 0.70880126953125, 0.7194262742996216, 0.7375199794769287, 0.760444164276123, 0.7740074992179871, 0.7849209904670715, 0.7928053140640259, 0.7997948527336121, 0.8099812865257263, 0.8167122602462769, 0.8294069170951843, 0.8452255725860596, 0.8623350858688354, 0.8758577704429626, 0.8867769837379456, 0.8976073861122131, 0.9099448919296265, 0.9209380745887756, 0.9332274198532104, 0.9415025115013123, 0.9513265490531921, 0.9604257345199585, 0.9681747555732727, 0.9761801362037659, 0.9823148250579834, 0.9877662062644958, 0.99358069896698, 0.9970941543579102, 0.9988316297531128]"
34,16_4,natural,"[0.27606409788131714, 0.9091925024986267, 0.9066686630249023, 0.8374745845794678, 0.8747640252113342, 0.8794981241226196, 0.8978280425071716, 0.9140446186065674, 0.9381784200668335, 0.9432861804962158, 0.9636939764022827, 0.9771285653114319, 0.9760010242462158, 0.9772872924804688, 0.9866349101066589, 0.9916688203811646, 0.9923978447914124, 0.9926943778991699, 0.9945146441459656, 0.9936320185661316, 0.9943520426750183, 0.9927160143852234, 0.99355149269104, 0.9917169809341431, 0.9895086288452148, 0.9939557909965515, 0.9938110709190369, 0.9947278499603271, 0.9961382150650024, 0.9953926801681519, 0.9963165521621704, 0.9963933229446411, 0.9966326951980591, 0.9968997836112976, 0.9974247217178345, 0.9976338744163513, 0.9985159039497375, 0.9987906217575073, 0.9988993406295776, 0.9990647435188293, 0.9990957975387573, 0.9991270899772644, 0.9992203116416931, 0.9990203380584717, 0.9991258978843689, 0.9990867376327515, 0.9990967512130737, 0.9992749094963074, 0.9993048906326294, 0.999403178691864]","[0.010703206062316895, 0.08960670232772827, 0.1132844090461731, 0.130756676197052, 0.20280945301055908, 0.28974175453186035, 0.39842551946640015, 0.45356327295303345, 0.4388344883918762, 0.4655126929283142, 0.5135623812675476, 0.5280059576034546, 0.5644327998161316, 0.6176468729972839, 0.6697547435760498, 0.6947829127311707, 0.700448751449585, 0.696904182434082, 0.6944893598556519, 0.6934944987297058, 0.6997025012969971, 0.710852861404419, 0.7265447378158569, 0.7441065907478333, 0.7584424018859863, 0.7784433364868164, 0.8029635548591614, 0.8306266069412231, 0.8488068580627441, 0.8584229946136475, 0.8646437525749207, 0.8680469989776611, 0.8798650503158569, 0.8930212259292603, 0.9052350521087646, 0.9155723452568054, 0.9243553876876831, 0.9337727427482605, 0.9418126344680786, 0.9484422206878662, 0.9551392197608948, 0.9618555903434753, 0.9684403538703918, 0.974871039390564, 0.9812880754470825, 0.986751914024353, 0.9918344616889954, 0.9952992796897888, 0.9978038668632507, 0.999403178691864]"
33,16_2,natural,"[0.25231361389160156, 0.9429036378860474, 0.8837385177612305, 0.7354021072387695, 0.8173226118087769, 0.8433305025100708, 0.9269504547119141, 0.95257568359375, 0.9755939245223999, 0.9849706292152405, 0.9860650300979614, 0.9875549674034119, 0.9925593137741089, 0.9937232732772827, 0.993069052696228, 0.9938316941261292, 0.9936872720718384, 0.994269073009491, 0.9953462481498718, 0.9925511479377747, 0.9934048056602478, 0.9944518208503723, 0.9954996705055237, 0.9952741265296936, 0.9959010481834412, 0.9963709712028503, 0.9967899322509766, 0.9972094297409058, 0.9971747398376465, 0.997397780418396, 0.997512698173523, 0.9976005554199219, 0.9975438714027405, 0.9985178112983704, 0.9985681772232056, 0.9987141489982605, 0.9986853003501892, 0.9990329146385193, 0.9993257522583008, 0.9993637800216675, 0.9992297887802124, 0.9993079900741577, 0.9993974566459656, 0.9992294311523438, 0.9993367195129395, 0.9993882179260254, 0.9993645548820496, 0.9993603229522705, 0.9992228746414185, 0.999298095703125]","[0.046754419803619385, 0.08666872978210449, 0.0930829644203186, 0.10823869705200195, 0.19198298454284668, 0.3494972586631775, 0.4627646803855896, 0.5196319818496704, 0.5608236193656921, 0.5906164646148682, 0.6170201301574707, 0.6506882309913635, 0.6674767732620239, 0.6781635880470276, 0.6861220002174377, 0.6927841901779175, 0.7025285959243774, 0.7130134105682373, 0.7273297905921936, 0.7381317615509033, 0.7536482810974121, 0.7599095106124878, 0.7672215104103088, 0.779632568359375, 0.797971248626709, 0.8158159255981445, 0.8345149159431458, 0.854520320892334, 0.869982123374939, 0.8834424018859863, 0.8938404321670532, 0.9051963090896606, 0.9177725911140442, 0.9286645650863647, 0.9367493391036987, 0.9441087245941162, 0.9500889778137207, 0.9560635089874268, 0.9608930945396423, 0.964830219745636, 0.9695003628730774, 0.9736243486404419, 0.9775832891464233, 0.9816169738769531, 0.9858492016792297, 0.9898697137832642, 0.99346923828125, 0.9960481524467468, 0.9977684617042542, 0.999298095703125]"
32,16_0,natural,"[0.28474318981170654, 0.9820889234542847, 0.9821398854255676, 0.9781147241592407, 0.9287205934524536, 0.9410799145698547, 0.9555180668830872, 0.9081975221633911, 0.8824942111968994, 0.8141776323318481, 0.7883727550506592, 0.8155739307403564, 0.9548121094703674, 0.9547473192214966, 0.9701697826385498, 0.9875884056091309, 0.9859920740127563, 0.9887340068817139, 0.9928935766220093, 0.9945900440216064, 0.9946332573890686, 0.9955720901489258, 0.9957408905029297, 0.9962767362594604, 0.9966486096382141, 0.9966706037521362, 0.9968321919441223, 0.9967000484466553, 0.9969836473464966, 0.9971148371696472, 0.9974570870399475, 0.9976649284362793, 0.9966815710067749, 0.9980081915855408, 0.9985507726669312, 0.9985448718070984, 0.9986977577209473, 0.998578667640686, 0.9984163045883179, 0.9984146952629089, 0.9989036321640015, 0.9991222620010376, 0.9989101886749268, 0.9994135499000549, 0.999387264251709, 0.9993273615837097, 0.9993026256561279, 0.99898761510849, 0.9985368847846985, 0.9980409145355225]","[0.0645073652267456, 0.15340274572372437, 0.1494218111038208, 0.1485552191734314, 0.14013350009918213, 0.12064993381500244, 0.13435226678848267, 0.14366525411605835, 0.2175232172012329, 0.2891361713409424, 0.36699235439300537, 0.5076626539230347, 0.5603659152984619, 0.6150990724563599, 0.651017427444458, 0.6636664867401123, 0.6712971329689026, 0.6852121353149414, 0.6922694444656372, 0.705009937286377, 0.7244438529014587, 0.7398314476013184, 0.7564137578010559, 0.7699776887893677, 0.7859759330749512, 0.8026586174964905, 0.8195366859436035, 0.8362176418304443, 0.8503849506378174, 0.863189160823822, 0.877953052520752, 0.8908019065856934, 0.9009054899215698, 0.9074627161026001, 0.9110177755355835, 0.9166001081466675, 0.9214479923248291, 0.9284485578536987, 0.9368282556533813, 0.946530818939209, 0.9550748467445374, 0.9614443778991699, 0.9669480919837952, 0.9714922308921814, 0.9761916399002075, 0.9801062345504761, 0.9849475026130676, 0.989273190498352, 0.9941512942314148, 0.9980409145355225]"
30,15_2,natural,"[0.23379963636398315, 0.9193975925445557, 0.899935781955719, 0.8809343576431274, 0.8887933492660522, 0.8647029399871826, 0.9088047742843628, 0.884100615978241, 0.9375364184379578, 0.9554585814476013, 0.9357468485832214, 0.9576935172080994, 0.9566287994384766, 0.9748043417930603, 0.986075758934021, 0.9881104826927185, 0.9890690445899963, 0.9932693243026733, 0.9951928853988647, 0.9955585598945618, 0.9947643876075745, 0.995818018913269, 0.9963219165802002, 0.995402455329895, 0.9968017339706421, 0.9976984262466431, 0.998154878616333, 0.9988574981689453, 0.9991100430488586, 0.9990453124046326, 0.9985020160675049, 0.992067813873291, 0.9914109110832214, 0.9984110593795776, 0.9989324808120728, 0.9989591836929321, 0.9984607696533203, 0.9992787837982178, 0.9995722770690918, 0.9993879199028015, 0.9983431696891785, 0.9989410042762756, 0.9965245127677917, 0.9987311363220215, 0.9995664358139038, 0.9997336864471436, 0.9997178316116333, 0.9996849894523621, 0.9996496438980103, 0.9996017813682556]","[0.04986375570297241, 0.36204349994659424, 0.4116266965866089, 0.36335641145706177, 0.35956519842147827, 0.4193052053451538, 0.471593976020813, 0.49426889419555664, 0.6141329407691956, 0.6822965145111084, 0.6824911236763, 0.74045729637146, 0.7554837465286255, 0.7735001444816589, 0.8050376772880554, 0.8211455345153809, 0.8202024102210999, 0.8242733478546143, 0.832198977470398, 0.8422436118125916, 0.8549044132232666, 0.8686087131500244, 0.8848990201950073, 0.8946983218193054, 0.9016923904418945, 0.9106795191764832, 0.9155107736587524, 0.9224955439567566, 0.9270308017730713, 0.9337384104728699, 0.9416778087615967, 0.9511330127716064, 0.9529843330383301, 0.9626948833465576, 0.9655963182449341, 0.9683037996292114, 0.9726566672325134, 0.9781960248947144, 0.981481671333313, 0.9833005666732788, 0.984923779964447, 0.9853261709213257, 0.9844416379928589, 0.9909771680831909, 0.9931012392044067, 0.9949577450752258, 0.9963021278381348, 0.9976251125335693, 0.9988057613372803, 0.9996017813682556]"
27,13_8,natural,"[0.23775947093963623, 0.9557734727859497, 0.9350100159645081, 0.9077232480049133, 0.9404267072677612, 0.9042753577232361, 0.9339499473571777, 0.9650876522064209, 0.9767499566078186, 0.9864622950553894, 0.9887945652008057, 0.9918161630630493, 0.9897560477256775, 0.9860843420028687, 0.9848510026931763, 0.9938825368881226, 0.9933915138244629, 0.9932771921157837, 0.9848896265029907, 0.9827630519866943, 0.9880105257034302, 0.9861287474632263, 0.9827026128768921, 0.9972565174102783, 0.9981845617294312, 0.9977246522903442, 0.9977908134460449, 0.9990091323852539, 0.9990719556808472, 0.9989191889762878, 0.9990921020507812, 0.9986766576766968, 0.9979918599128723, 0.998602569103241, 0.9986905455589294, 0.9985454082489014, 0.9990683794021606, 0.9995412230491638, 0.9995481371879578, 0.9996199011802673, 0.9996089935302734, 0.9994858503341675, 0.9995687007904053, 0.9996863603591919, 0.999580979347229, 0.9995408058166504, 0.9996041059494019, 0.9993412494659424, 0.999213695526123, 0.9992321729660034]","[0.14135396480560303, 0.4535179138183594, 0.5012977123260498, 0.5569327473640442, 0.6253036260604858, 0.6954008340835571, 0.7154836058616638, 0.7726967334747314, 0.8005675077438354, 0.814590573310852, 0.8233039975166321, 0.8230615854263306, 0.826755166053772, 0.8391534090042114, 0.8574495911598206, 0.8605024814605713, 0.8678966760635376, 0.8802660703659058, 0.890657901763916, 0.9024618864059448, 0.9121190309524536, 0.9056013822555542, 0.9100965857505798, 0.9234336614608765, 0.9243907928466797, 0.9266882538795471, 0.9298357963562012, 0.9358729720115662, 0.9400331974029541, 0.9416065216064453, 0.9426469802856445, 0.9440667033195496, 0.9488505125045776, 0.9519689083099365, 0.9565203189849854, 0.9609146118164062, 0.9663602113723755, 0.9712866544723511, 0.9737937450408936, 0.976690411567688, 0.9792984127998352, 0.9819660186767578, 0.9848541617393494, 0.9874193668365479, 0.9895961284637451, 0.9918684959411621, 0.9936379790306091, 0.9954370260238647, 0.9976984262466431, 0.9992321729660034]"
26,13_7,natural,"[0.32142776250839233, 0.9595643281936646, 0.9457440972328186, 0.8497824668884277, 0.9358582496643066, 0.9278097152709961, 0.8928244113922119, 0.9635629057884216, 0.8807591199874878, 0.934345006942749, 0.9349585771560669, 0.9503718614578247, 0.9694922566413879, 0.9851529598236084, 0.9897974133491516, 0.9878042936325073, 0.9898382425308228, 0.9872742295265198, 0.9838707447052002, 0.9930390119552612, 0.9923114776611328, 0.9891482591629028, 0.9970508217811584, 0.9974570274353027, 0.9977182745933533, 0.9980399012565613, 0.9972792267799377, 0.9961408376693726, 0.9924182891845703, 0.9955136775970459, 0.9959703683853149, 0.9949331879615784, 0.9977344870567322, 0.9976605176925659, 0.9991581439971924, 0.9993365406990051, 0.9989176988601685, 0.9990577697753906, 0.9991416931152344, 0.9993436336517334, 0.9993194937705994, 0.9993816614151001, 0.9994507431983948, 0.9996081590652466, 0.9993733167648315, 0.9994170665740967, 0.9993516206741333, 0.9993530511856079, 0.9992508292198181, 0.9994364380836487]","[0.07809954881668091, 0.18675535917282104, 0.22100043296813965, 0.2873585820198059, 0.4141179919242859, 0.4557851552963257, 0.5083163976669312, 0.5994025468826294, 0.630465567111969, 0.6594852805137634, 0.69557124376297, 0.7493038773536682, 0.75746750831604, 0.7844047546386719, 0.7929058074951172, 0.8048588633537292, 0.8166363835334778, 0.8192450404167175, 0.8264678716659546, 0.8346948623657227, 0.8391906023025513, 0.8422783613204956, 0.8581304550170898, 0.8688468337059021, 0.8738093972206116, 0.8788893818855286, 0.8814953565597534, 0.8845765590667725, 0.8926524519920349, 0.9020441770553589, 0.9048022031784058, 0.9115399122238159, 0.9170260429382324, 0.9281123876571655, 0.9360768795013428, 0.941240668296814, 0.9469083547592163, 0.9544675350189209, 0.9554416537284851, 0.9628232717514038, 0.9657456278800964, 0.971966564655304, 0.9770255088806152, 0.9810526371002197, 0.9845530390739441, 0.9890451431274414, 0.9922214150428772, 0.9956002235412598, 0.9979413747787476, 0.9994364380836487]"
25,13_6,natural,"[0.285858154296875, 0.9606807231903076, 0.9555724859237671, 0.9527251720428467, 0.941594660282135, 0.9488945007324219, 0.968989908695221, 0.9190433025360107, 0.9644789695739746, 0.965768575668335, 0.9528751969337463, 0.9581864476203918, 0.9269229173660278, 0.9420599937438965, 0.9378319978713989, 0.9832218885421753, 0.9937604665756226, 0.9946126937866211, 0.9971821308135986, 0.996830403804779, 0.9946693778038025, 0.9923828840255737, 0.992139995098114, 0.9907031059265137, 0.9961506128311157, 0.995668888092041, 0.9961678981781006, 0.9975461959838867, 0.9979261755943298, 0.9983688592910767, 0.9982340931892395, 0.9979813098907471, 0.9985315203666687, 0.9993026256561279, 0.9993100762367249, 0.9992581605911255, 0.9995296597480774, 0.9993219375610352, 0.9997155070304871, 0.9996814131736755, 0.9997643232345581, 0.999353289604187, 0.9996874928474426, 0.9997748136520386, 0.99977707862854, 0.9996870756149292, 0.9997990131378174, 0.9997245073318481, 0.9997360706329346, 0.9995049238204956]","[0.08294600248336792, 0.33907389640808105, 0.39574986696243286, 0.4479380249977112, 0.4633742570877075, 0.5027923583984375, 0.5452078580856323, 0.5887426137924194, 0.6679664850234985, 0.6905422210693359, 0.6903814673423767, 0.7380696535110474, 0.7863330841064453, 0.7765659093856812, 0.7720164060592651, 0.8234084844589233, 0.8467100262641907, 0.8630257844924927, 0.8750360012054443, 0.8827086687088013, 0.8954263925552368, 0.9110556244850159, 0.9269163608551025, 0.942767858505249, 0.9532612562179565, 0.9530330300331116, 0.9610806107521057, 0.9658050537109375, 0.9688029885292053, 0.9704079627990723, 0.9739832878112793, 0.9787846803665161, 0.9822736382484436, 0.984000563621521, 0.9858781099319458, 0.9881280660629272, 0.9902204275131226, 0.9911893606185913, 0.9922236204147339, 0.9932182431221008, 0.9938904643058777, 0.9943605661392212, 0.9954148530960083, 0.9961472153663635, 0.996874213218689, 0.9973440170288086, 0.9980417490005493, 0.9985312819480896, 0.9990715384483337, 0.9995049238204956]"
